                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    155,                0.99757,                0.50258,                 1.0359,                0.94327,                0.91132,                0.94421,                0.58616,                  1.129,                0.51004,                 1.1856,               0.004918,               0.004918,               0.004918
                    156,                 1.0027,                0.51082,                 1.0424,                0.98069,                0.86972,                0.94451,                 0.5937,                 1.1336,                0.50751,                 1.1842,               0.004885,               0.004885,               0.004885
                    157,                 0.9712,                0.49984,                 1.0314,                0.96373,                0.88663,                0.94238,                0.58319,                 1.1492,                 0.5146,                 1.1855,               0.004852,               0.004852,               0.004852
                    158,                0.97439,                0.49313,                 1.0295,                0.95801,                0.90196,                0.95239,                0.60559,                  1.108,                0.51239,                 1.1555,               0.004819,               0.004819,               0.004819
                    159,                0.98793,                0.49725,                 1.0475,                0.90613,                0.92876,                0.96254,                0.60927,                 1.1293,                0.48871,                 1.1856,               0.004786,               0.004786,               0.004786
                    160,                0.99161,                0.50503,                 1.0374,                0.95611,                0.92556,                0.95905,                 0.5929,                 1.1374,                0.51044,                 1.1702,               0.004753,               0.004753,               0.004753
                    161,                0.97682,                0.49918,                 1.0381,                0.93735,                0.92342,                0.95103,                0.61562,                 1.1319,                0.50883,                  1.173,                0.00472,                0.00472,                0.00472
                    162,                0.99795,                0.50792,                 1.0374,                0.96653,                0.94812,                0.96662,                 0.6001,                 1.1361,                0.49549,                 1.1704,               0.004687,               0.004687,               0.004687
                    163,                0.99618,                0.51142,                 1.0443,                0.94243,                0.88704,                0.94102,                0.57205,                 1.1153,                0.49802,                 1.1849,               0.004654,               0.004654,               0.004654
                    164,                0.96762,                0.49048,                 1.0282,                0.90848,                0.96169,                0.96111,                 0.6062,                 1.1375,                0.50023,                 1.1818,               0.004621,               0.004621,               0.004621
                    165,                0.96179,                0.48873,                  1.038,                0.93927,                0.93471,                0.94665,                0.62745,                 1.1265,                0.51165,                 1.1768,               0.004588,               0.004588,               0.004588
                    166,                0.98404,                0.49633,                 1.0319,                0.94074,                0.89778,                0.94524,                0.60359,                 1.1522,                0.49047,                 1.1901,               0.004555,               0.004555,               0.004555
                    167,                0.97549,                0.49609,                 1.0299,                0.92694,                0.92151,                0.95428,                 0.6137,                 1.1365,                0.49047,                 1.1808,               0.004522,               0.004522,               0.004522
                    168,                0.97708,                0.50378,                 1.0402,                 0.9513,                 0.9093,                0.96117,                 0.5969,                 1.1257,                0.48283,                 1.1824,               0.004489,               0.004489,               0.004489
                    169,                0.98123,                0.49626,                 1.0369,                  0.965,                0.93791,                 0.9663,                0.62319,                 1.1103,                0.48252,                 1.1675,               0.004456,               0.004456,               0.004456
                    170,                0.95935,                0.48481,                 1.0294,                0.93251,                 0.9007,                0.94179,                0.58344,                 1.1252,                 0.4939,                 1.1751,               0.004423,               0.004423,               0.004423
                    171,                0.94723,                0.48239,                 1.0265,                0.95356,                0.88012,                0.94377,                 0.6178,                 1.1181,                0.48876,                 1.1752,                0.00439,                0.00439,                0.00439
                    172,                0.96847,                0.49279,                  1.036,                 0.9003,                0.93152,                0.94956,                0.57771,                 1.1422,                0.48823,                 1.2004,               0.004357,               0.004357,               0.004357
                    173,                0.97528,                0.49171,                 1.0358,                 0.9294,                 0.9376,                0.95406,                0.60311,                 1.1413,                0.48509,                 1.1875,               0.004324,               0.004324,               0.004324
                    174,                0.96759,                0.49282,                 1.0335,                0.95048,                0.94974,                0.96538,                0.63486,                 1.1218,                0.47924,                 1.1608,               0.004291,               0.004291,               0.004291
                    175,                0.97102,                0.49701,                 1.0351,                0.87329,                0.91871,                0.92961,                0.59389,                 1.1284,                0.47806,                 1.1728,               0.004258,               0.004258,               0.004258
                    176,                0.99278,                0.49717,                   1.04,                0.97712,                0.87251,                0.95015,                0.62059,                  1.113,                0.47896,                 1.1654,               0.004225,               0.004225,               0.004225
                    177,                0.95782,                0.49007,                 1.0362,                0.95929,                0.90365,                0.93537,                0.63151,                 1.1121,                0.48483,                 1.1657,               0.004192,               0.004192,               0.004192
                    178,                0.96423,                0.48452,                 1.0316,                0.89179,                0.94319,                0.95147,                0.60931,                 1.1217,                0.47371,                 1.1697,               0.004159,               0.004159,               0.004159
                    179,                0.95019,                0.47928,                 1.0178,                0.96943,                0.90769,                0.95116,                0.61054,                 1.1427,                0.48303,                 1.1849,               0.004126,               0.004126,               0.004126
                    180,                0.94741,                0.47841,                 1.0379,                0.92654,                0.90826,                0.93861,                0.59476,                 1.1502,                0.49827,                 1.1783,               0.004093,               0.004093,               0.004093
                    181,                 0.9653,                0.48649,                 1.0268,                 0.8982,                0.92571,                0.94431,                0.60627,                  1.111,                0.47255,                  1.175,                0.00406,                0.00406,                0.00406
                    182,                0.96321,                0.49181,                 1.0327,                0.95092,                0.94409,                0.96338,                0.60586,                  1.133,                0.49323,                 1.1771,               0.004027,               0.004027,               0.004027
                    183,                0.95599,                 0.4822,                 1.0205,                0.95835,                0.88033,                 0.9527,                0.59717,                 1.1268,                0.48002,                 1.1778,               0.003994,               0.003994,               0.003994
                    184,                0.94191,                0.47441,                 1.0086,                0.96336,                0.89181,                0.94215,                 0.6138,                   1.12,                 0.4795,                 1.1785,               0.003961,               0.003961,               0.003961
                    185,                0.95608,                0.48213,                 1.0277,                 0.9699,                 0.9039,                0.94089,                0.61494,                 1.1177,                0.47232,                 1.1699,               0.003928,               0.003928,               0.003928
                    186,                0.94255,                0.47252,                 1.0182,                0.95631,                0.90717,                0.95825,                0.61122,                 1.1181,                0.47828,                 1.1691,               0.003895,               0.003895,               0.003895
                    187,                0.95894,                0.48617,                 1.0295,                0.92675,                0.90749,                0.94406,                0.61621,                 1.1343,                0.48678,                 1.1802,               0.003862,               0.003862,               0.003862
                    188,                0.94151,                0.47632,                 1.0305,                0.96579,                0.85722,                0.94576,                0.62165,                 1.1257,                0.48573,                 1.1831,               0.003829,               0.003829,               0.003829
                    189,                0.94127,                0.48342,                 1.0275,                 0.9435,                0.94871,                0.96224,                0.61866,                  1.139,                0.48424,                 1.1855,               0.003796,               0.003796,               0.003796
                    190,                0.95052,                0.48693,                  1.025,                0.95376,                0.95538,                0.96149,                0.61989,                 1.1179,                0.47841,                 1.1707,               0.003763,               0.003763,               0.003763
                    191,                0.94295,                0.47872,                  1.023,                0.93654,                0.95048,                0.96033,                0.61483,                 1.1087,                 0.4883,                  1.173,                0.00373,                0.00373,                0.00373
                    192,                0.96799,                 0.4867,                 1.0306,                0.94454,                0.95279,                0.96466,                0.62324,                 1.1125,                0.48491,                 1.1759,               0.003697,               0.003697,               0.003697
                    193,                0.93516,                0.47348,                 1.0322,                0.96922,                0.90955,                0.96069,                0.61624,                 1.1225,                0.48744,                 1.1809,               0.003664,               0.003664,               0.003664
                    194,                0.94282,                0.47307,                 1.0273,                0.95642,                0.94755,                0.96331,                0.60722,                 1.1166,                0.47531,                 1.1833,               0.003631,               0.003631,               0.003631
                    195,                0.94176,                0.47368,                 1.0145,                0.97061,                0.92663,                0.96426,                0.61632,                 1.1349,                0.47283,                 1.1878,               0.003598,               0.003598,               0.003598
                    196,                0.95298,                0.47814,                 1.0161,                 0.9479,                0.92743,                0.95907,                0.59912,                 1.1612,                0.49463,                 1.2043,               0.003565,               0.003565,               0.003565
                    197,                0.94105,                0.47251,                 1.0084,                0.95727,                0.94534,                0.96298,                0.62989,                 1.1073,                0.47429,                 1.1627,               0.003532,               0.003532,               0.003532
                    198,                0.93258,                0.46664,                 1.0128,                0.93921,                0.92356,                0.94224,                0.58445,                 1.1411,                0.49326,                 1.2031,               0.003499,               0.003499,               0.003499
                    199,                0.93098,                0.46839,                 1.0197,                0.92946,                0.94832,                0.95938,                0.62138,                 1.1061,                 0.4689,                 1.1741,               0.003466,               0.003466,               0.003466
                    200,                 0.9366,                0.47279,                 1.0156,                0.97642,                0.91781,                 0.9659,                0.62335,                 1.1256,                0.47771,                 1.1819,               0.003433,               0.003433,               0.003433
                    201,                0.94916,                0.47206,                 1.0281,                0.96748,                0.92359,                0.94719,                0.59922,                 1.1226,                0.47883,                 1.1815,                 0.0034,                 0.0034,                 0.0034
                    202,                0.93029,                0.46901,                 1.0088,                0.92865,                0.93114,                0.94277,                0.59485,                 1.1342,                0.49368,                 1.1909,               0.003367,               0.003367,               0.003367
                    203,                0.91231,                0.46298,                 1.0043,                0.92933,                0.88529,                 0.9107,                0.59549,                 1.1393,                0.47578,                 1.1877,               0.003334,               0.003334,               0.003334
                    204,                0.92931,                0.47497,                 1.0252,                0.91228,                0.90952,                0.93497,                0.60703,                 1.1332,                0.48491,                  1.196,               0.003301,               0.003301,               0.003301
                    205,                0.91565,                0.46211,                 1.0028,                0.97154,                0.90678,                0.94989,                0.62073,                 1.0958,                0.47625,                 1.1666,               0.003268,               0.003268,               0.003268
                    206,                0.93311,                0.46787,                 1.0142,                0.95213,                0.92579,                0.94392,                0.60814,                 1.1244,                0.49078,                 1.1861,               0.003235,               0.003235,               0.003235
                    207,                0.91784,                0.46547,                 1.0073,                0.92576,                0.88527,                0.93086,                0.60239,                 1.1342,                0.48033,                  1.191,               0.003202,               0.003202,               0.003202
                    208,                0.93491,                0.46622,                 1.0105,                0.94215,                0.90435,                0.94436,                0.62782,                  1.131,                 0.4786,                 1.1963,               0.003169,               0.003169,               0.003169
                    209,                0.91587,                0.45431,                 1.0075,                0.94633,                0.92663,                0.95681,                0.61778,                 1.1537,                0.48441,                 1.1963,               0.003136,               0.003136,               0.003136
                    210,                0.94297,                0.46988,                 1.0156,                0.94081,                0.92108,                0.94598,                0.62813,                 1.1208,                0.48018,                 1.1731,               0.003103,               0.003103,               0.003103
                    211,                0.90782,                0.45564,                 1.0229,                0.96193,                0.94186,                0.96444,                0.64054,                 1.1063,                0.47556,                 1.1628,                0.00307,                0.00307,                0.00307
                    212,                0.91958,                0.46224,                0.99809,                0.97547,                 0.9484,                0.96675,                 0.6266,                 1.1465,                0.47601,                 1.1875,               0.003037,               0.003037,               0.003037
                    213,                0.91686,                0.46587,                 1.0183,                0.92741,                0.93218,                0.94919,                0.60281,                 1.1405,                0.47504,                 1.1973,               0.003004,               0.003004,               0.003004
                    214,                0.92506,                0.46493,                 1.0147,                 0.9721,                0.89205,                0.93851,                0.61317,                 1.1176,                0.48096,                  1.183,               0.002971,               0.002971,               0.002971
                    215,                0.92054,                0.45831,                 1.0097,                0.94263,                0.91291,                0.95677,                0.62175,                 1.1139,                0.47223,                 1.1782,               0.002938,               0.002938,               0.002938
                    216,                0.90723,                 0.4581,                 1.0216,                0.96368,                0.93683,                0.96682,                0.61247,                 1.1374,                0.47943,                 1.1833,               0.002905,               0.002905,               0.002905
                    217,                0.90846,                0.45638,                0.99954,                0.94241,                0.90169,                 0.9547,                0.62667,                 1.1226,                0.47218,                 1.1775,               0.002872,               0.002872,               0.002872
                    218,                0.93294,                0.46743,                 1.0153,                0.96624,                0.88624,                0.94642,                0.61522,                 1.1143,                0.46354,                 1.1856,               0.002839,               0.002839,               0.002839
                    219,                0.90098,                0.44996,                0.99645,                 0.9197,                0.92529,                0.94589,                0.61913,                 1.1106,                 0.4695,                 1.1787,               0.002806,               0.002806,               0.002806
                    220,                0.88625,                0.44515,                0.99066,                0.93661,                0.91333,                0.93756,                0.60987,                 1.1135,                0.46782,                 1.1812,               0.002773,               0.002773,               0.002773
                    221,                0.89826,                0.45537,                 1.0077,                0.92203,                0.93108,                0.93725,                0.59825,                  1.112,                 0.4774,                 1.1851,                0.00274,                0.00274,                0.00274
                    222,                0.90997,                0.44983,                 1.0066,                0.94956,                0.91959,                0.95927,                0.62869,                 1.1082,                0.46286,                 1.1793,               0.002707,               0.002707,               0.002707
                    223,                0.90564,                0.45624,                0.99817,                0.97028,                0.88239,                0.94614,                0.62427,                 1.1168,                0.46929,                 1.1793,               0.002674,               0.002674,               0.002674
                    224,                0.91234,                0.45282,                 1.0026,                0.96333,                0.92834,                0.94873,                0.60408,                 1.1401,                0.47004,                 1.1946,               0.002641,               0.002641,               0.002641
                    225,                0.89603,                0.45068,                 1.0074,                0.95948,                0.92689,                0.96383,                0.61094,                 1.1173,                 0.4657,                 1.1829,               0.002608,               0.002608,               0.002608
                    226,                 0.9102,                0.45467,                 1.0059,                0.91711,                0.94269,                 0.9608,                0.62592,                 1.1018,                0.47397,                 1.1744,               0.002575,               0.002575,               0.002575
                    227,                 0.8969,                  0.456,                 1.0064,                0.96971,                0.91172,                0.96322,                0.63543,                 1.1167,                0.47099,                 1.1774,               0.002542,               0.002542,               0.002542
                    228,                0.90997,                0.45392,                 1.0081,                0.95468,                0.88885,                0.95256,                0.62117,                 1.1128,                0.46206,                 1.1792,               0.002509,               0.002509,               0.002509
                    229,                0.93321,                0.46341,                 1.0105,                0.91897,                0.91528,                0.95275,                0.60701,                  1.122,                0.47539,                 1.1828,               0.002476,               0.002476,               0.002476
                    230,                0.91017,                0.45475,                 1.0074,                0.92667,                0.87476,                0.91192,                0.60787,                 1.1135,                0.46796,                 1.1876,               0.002443,               0.002443,               0.002443
                    231,                0.89323,                0.44651,                0.99439,                0.97113,                0.90634,                0.94737,                0.62238,                 1.1259,                0.47737,                 1.2003,                0.00241,                0.00241,                0.00241
                    232,                0.90311,                0.44853,                 1.0068,                0.92831,                0.89965,                0.93851,                0.61166,                  1.113,                0.47492,                 1.1889,               0.002377,               0.002377,               0.002377
                    233,                0.89307,                0.44951,                0.99891,                0.96614,                0.89041,                0.93854,                0.58947,                  1.114,                0.47268,                 1.1769,               0.002344,               0.002344,               0.002344
                    234,                0.89534,                0.44246,                 1.0049,                0.94996,                0.92747,                0.94633,                0.61396,                 1.1105,                0.46218,                 1.1723,               0.002311,               0.002311,               0.002311
                    235,                0.89246,                0.44386,                0.98219,                0.97357,                0.91302,                0.94498,                0.61537,                 1.1308,                0.46812,                 1.1848,               0.002278,               0.002278,               0.002278
                    236,                0.89686,                0.45047,                0.99929,                0.94868,                0.90111,                0.93724,                0.60378,                  1.143,                0.47219,                 1.1993,               0.002245,               0.002245,               0.002245
                    237,                0.90256,                0.45201,                0.99155,                0.96715,                0.90512,                0.94339,                 0.6172,                 1.1092,                0.46265,                 1.1802,               0.002212,               0.002212,               0.002212
                    238,                 0.8892,                0.44333,                0.99993,                0.93311,                0.92547,                 0.9394,                0.61882,                 1.1231,                0.46822,                 1.1797,               0.002179,               0.002179,               0.002179
                    239,                0.90755,                0.45538,                0.99219,                0.96498,                0.88757,                0.93191,                0.60007,                 1.1417,                0.47195,                 1.1997,               0.002146,               0.002146,               0.002146
                    240,                0.90079,                0.44628,                 1.0031,                0.96987,                0.92492,                0.96026,                0.64244,                 1.1046,                0.46002,                 1.1794,               0.002113,               0.002113,               0.002113
                    241,                0.88731,                0.44593,                 1.0006,                0.93281,                0.92779,                0.94923,                0.61178,                 1.1254,                0.47177,                 1.1918,                0.00208,                0.00208,                0.00208
                    242,                0.90084,                0.44921,                0.99712,                0.94453,                0.93321,                0.94158,                0.60871,                 1.1252,                 0.4771,                 1.1803,               0.002047,               0.002047,               0.002047
                    243,                0.88664,                 0.4416,                0.98988,                0.92582,                0.93613,                0.94438,                0.59716,                  1.137,                0.47579,                 1.1971,               0.002014,               0.002014,               0.002014
                    244,                0.87925,                0.44519,                 1.0016,                0.95236,                0.89947,                0.93924,                0.60402,                  1.134,                0.47517,                 1.1996,               0.001981,               0.001981,               0.001981
                    245,                0.89596,                0.44978,                0.98732,                0.90747,                0.93321,                0.93615,                0.60218,                 1.1294,                 0.4677,                 1.1977,               0.001948,               0.001948,               0.001948
                    246,                0.89458,                0.44052,                0.99444,                0.90549,                0.93497,                0.93791,                0.61955,                 1.1132,                0.46344,                 1.1889,               0.001915,               0.001915,               0.001915
                    247,                0.88612,                0.43925,                0.98919,                0.92998,                 0.9283,                0.95227,                0.62392,                 1.1198,                0.46079,                 1.1847,               0.001882,               0.001882,               0.001882
                    248,                0.89474,                0.44032,                0.98811,                0.96373,                 0.9024,                0.95788,                0.63028,                 1.1179,                0.46559,                 1.1811,               0.001849,               0.001849,               0.001849
                    249,                0.87923,                0.44488,                0.99657,                 0.9695,                0.88135,                0.94412,                0.61058,                 1.1348,                0.46695,                 1.1898,               0.001816,               0.001816,               0.001816
                    250,                0.88356,                0.44107,                0.99201,                0.96857,                0.87637,                0.93022,                0.59952,                 1.1518,                   0.47,                 1.2087,               0.001783,               0.001783,               0.001783
                    251,                0.86933,                0.43215,                0.97826,                0.96351,                0.90546,                0.93907,                0.61088,                 1.1401,                0.46395,                 1.1962,                0.00175,                0.00175,                0.00175
                    252,                0.89537,                0.44046,                 0.9841,                0.95349,                0.90209,                0.93166,                0.60654,                 1.1126,                0.46132,                 1.1871,               0.001717,               0.001717,               0.001717
                    253,                0.87056,                0.43553,                0.98955,                0.94137,                0.91314,                0.94093,                0.62163,                  1.128,                0.46699,                 1.1913,               0.001684,               0.001684,               0.001684
                    254,                0.86805,                0.43439,                0.99179,                 0.9316,                0.91559,                0.95486,                0.62716,                 1.1229,                0.46528,                 1.1838,               0.001651,               0.001651,               0.001651
                    255,                0.88013,                0.44135,                0.98825,                 0.9683,                  0.906,                0.94442,                0.61112,                 1.1343,                0.47013,                 1.1871,               0.001618,               0.001618,               0.001618
                    256,                0.88853,                0.44629,                0.98444,                 0.9485,                 0.9062,                0.94676,                0.62651,                 1.1246,                0.46456,                 1.1816,               0.001585,               0.001585,               0.001585
                    257,                0.88462,                0.43848,                 0.9874,                0.98511,                0.92312,                0.96492,                0.64541,                  1.123,                0.46241,                 1.1761,               0.001552,               0.001552,               0.001552
                    258,                0.86502,                0.43153,                0.97895,                0.94857,                0.93718,                0.96201,                0.62644,                 1.1125,                0.46374,                 1.1854,               0.001519,               0.001519,               0.001519
                    259,                0.86269,                0.43108,                0.99335,                0.94967,                 0.9259,                 0.9535,                0.63028,                 1.1271,                0.47079,                 1.1959,               0.001486,               0.001486,               0.001486
                    260,                0.85726,                 0.4234,                0.97293,                0.94764,                0.90115,                0.95665,                0.63615,                 1.1215,                0.46748,                 1.1856,               0.001453,               0.001453,               0.001453
                    261,                0.87841,                0.43096,                 0.9906,                0.91114,                0.95215,                0.95543,                0.64585,                 1.1158,                0.46181,                 1.1817,                0.00142,                0.00142,                0.00142
                    262,                0.88248,                0.43531,                0.98982,                0.95736,                0.89854,                0.95719,                0.63019,                  1.135,                0.45791,                 1.2064,               0.001387,               0.001387,               0.001387
                    263,                0.86181,                 0.4279,                0.98439,                0.97228,                0.89427,                0.95202,                0.63576,                 1.1363,                0.46145,                 1.1987,               0.001354,               0.001354,               0.001354
                    264,                0.90399,                0.44704,                0.99041,                 0.8949,                0.95311,                0.95782,                 0.6292,                 1.1266,                0.46254,                 1.1836,               0.001321,               0.001321,               0.001321
                    265,                0.88006,                0.43924,                0.99457,                0.96547,                0.90481,                0.96195,                0.62624,                 1.1223,                0.46091,                 1.1942,               0.001288,               0.001288,               0.001288
                    266,                0.87455,                0.43504,                0.99295,                0.95914,                0.91643,                0.96106,                0.62247,                 1.1105,                0.45752,                 1.1895,               0.001255,               0.001255,               0.001255
                    267,                0.87933,                0.43624,                0.98823,                0.96706,                0.89156,                0.95487,                0.63092,                 1.1184,                0.46343,                 1.1887,               0.001222,               0.001222,               0.001222
                    268,                0.86216,                0.42888,                0.97438,                0.97713,                0.89388,                0.94637,                0.61794,                 1.1183,                0.46811,                 1.1892,               0.001189,               0.001189,               0.001189
                    269,                0.85054,                0.42634,                0.98517,                0.97327,                0.92032,                0.96039,                0.62892,                 1.1228,                0.46215,                 1.1908,               0.001156,               0.001156,               0.001156
                    270,                0.85721,                0.43245,                0.98636,                0.96555,                0.91353,                0.95104,                0.62057,                 1.1358,                0.46581,                 1.1993,               0.001123,               0.001123,               0.001123
                    271,                0.86133,                0.43269,                0.98918,                0.97981,                0.91033,                0.95937,                0.62401,                 1.1307,                0.46683,                 1.2011,                0.00109,                0.00109,                0.00109
                    272,                0.85463,                0.42398,                0.98347,                0.95179,                0.92402,                0.95674,                0.63965,                 1.1119,                 0.4658,                 1.1855,               0.001057,               0.001057,               0.001057
                    273,                0.86221,                 0.4298,                0.97444,                0.95479,                0.92479,                0.96055,                0.63474,                 1.1191,                0.46406,                 1.1962,               0.001024,               0.001024,               0.001024
                    274,                0.87375,                 0.4358,                0.98665,                0.93282,                0.92648,                0.95387,                0.62899,                 1.1241,                0.47042,                  1.199,               0.000991,               0.000991,               0.000991
                    275,                0.86262,                0.42837,                 0.9872,                0.96048,                0.91722,                0.94945,                0.62592,                 1.1263,                 0.4662,                 1.1977,               0.000958,               0.000958,               0.000958
                    276,                0.85199,                0.42574,                0.97739,                0.96437,                0.91738,                0.94971,                0.62541,                  1.123,                0.46231,                 1.1917,               0.000925,               0.000925,               0.000925
                    277,                0.87123,                0.43265,                0.98722,                0.97272,                 0.9179,                0.95638,                 0.6391,                 1.1141,                0.46016,                 1.1885,               0.000892,               0.000892,               0.000892
                    278,                0.84966,                0.42379,                0.97678,                0.97325,                0.91633,                0.95892,                0.64052,                 1.1109,                0.46078,                 1.1898,               0.000859,               0.000859,               0.000859
                    279,                0.84965,                  0.419,                0.97807,                0.94832,                0.92342,                0.95141,                0.62883,                 1.1264,                0.46024,                 1.1961,               0.000826,               0.000826,               0.000826
                    280,                0.85462,                0.42537,                0.97591,                0.95507,                0.91817,                  0.952,                0.62933,                 1.1286,                 0.4703,                 1.1945,               0.000793,               0.000793,               0.000793
                    281,                0.86722,                 0.4306,                0.98136,                0.97957,                0.90852,                0.95577,                0.63059,                 1.1233,                0.47022,                 1.1938,                0.00076,                0.00076,                0.00076
                    282,                0.84431,                 0.4186,                0.97159,                0.93464,                0.92446,                0.94727,                0.62399,                 1.1268,                0.46345,                 1.1949,               0.000727,               0.000727,               0.000727
                    283,                0.85355,                 0.4264,                0.97765,                0.95779,                0.91406,                0.94865,                0.62584,                 1.1321,                0.46166,                 1.2012,               0.000694,               0.000694,               0.000694
                    284,                0.84563,                0.41674,                0.96643,                0.95302,                0.91406,                0.95827,                 0.6348,                 1.1317,                0.46043,                 1.1947,               0.000661,               0.000661,               0.000661
                    285,                0.85151,                 0.4256,                0.96915,                 0.9542,                0.92082,                0.95799,                0.62584,                 1.1191,                0.46159,                 1.1858,               0.000628,               0.000628,               0.000628
                    286,                0.84102,                 0.4161,                0.97279,                 0.9298,                0.92558,                 0.9594,                0.62917,                 1.1186,                0.45726,                 1.1953,               0.000595,               0.000595,               0.000595
                    287,                0.86283,                0.42871,                0.97659,                0.94338,                0.91953,                0.95686,                0.63109,                 1.1154,                0.45112,                 1.2004,               0.000562,               0.000562,               0.000562
                    288,                0.83716,                0.41788,                0.97608,                 0.9557,                0.92094,                0.95669,                0.62681,                 1.1233,                0.45634,                 1.2073,               0.000529,               0.000529,               0.000529
                    289,                0.85298,                0.42068,                0.98126,                0.96824,                0.91683,                0.95658,                0.62128,                 1.1279,                0.46154,                 1.1971,               0.000496,               0.000496,               0.000496
                    290,                0.84624,                0.41789,                0.97279,                0.95421,                   0.92,                0.94966,                0.61923,                 1.1258,                0.46664,                 1.2042,               0.000463,               0.000463,               0.000463
                    291,                0.82306,                0.39527,                0.97922,                0.97392,                0.89737,                0.95842,                0.62163,                 1.1116,                0.46959,                 1.1894,                0.00043,                0.00043,                0.00043
                    292,                0.81774,                 0.3911,                0.98062,                0.91731,                0.90414,                0.94275,                0.62148,                 1.1151,                0.46417,                 1.1955,               0.000397,               0.000397,               0.000397
                    293,                0.80023,                0.37893,                 0.9746,                0.91741,                0.90772,                0.94327,                0.61493,                 1.1187,                0.46521,                 1.1962,               0.000364,               0.000364,               0.000364
                    294,                0.80138,                0.38175,                0.97219,                0.97619,                0.89942,                0.94944,                0.62609,                   1.11,                0.46355,                 1.1926,               0.000331,               0.000331,               0.000331
                    295,                0.80444,                0.37743,                0.96982,                0.97876,                0.89361,                0.95094,                 0.6283,                 1.1152,                0.46616,                 1.1989,               0.000298,               0.000298,               0.000298
                    296,                0.78864,                0.37544,                0.96574,                0.97422,                0.89831,                0.95377,                  0.632,                 1.1074,                0.46423,                 1.1938,               0.000265,               0.000265,               0.000265
                    297,                0.80174,                0.37967,                 0.9623,                 0.9727,                0.89495,                0.95392,                0.62996,                 1.1104,                0.46468,                 1.1951,               0.000232,               0.000232,               0.000232
                    298,                0.79646,                0.37532,                 0.9653,                0.96947,                0.89815,                0.95152,                 0.6174,                 1.1143,                0.46154,                 1.2003,               0.000199,               0.000199,               0.000199
                    299,                0.78619,                0.37278,                0.96252,                 0.9696,                0.89722,                 0.9527,                0.61852,                 1.1168,                0.46307,                 1.2001,               0.000166,               0.000166,               0.000166
                    300,                0.79146,                 0.3742,                0.97005,                0.97055,                0.89834,                0.95216,                0.62325,                 1.1159,                0.46458,                 1.1967,               0.000133,               0.000133,               0.000133
