                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    155,                0.98974,                0.49994,                  1.033,                 0.8909,                0.91706,                0.94217,                 0.6189,                 1.1269,                0.50131,                 1.1661,               0.004918,               0.004918,               0.004918
                    156,                0.98705,                0.50483,                 1.0385,                0.87476,                0.89583,                0.93538,                0.59701,                 1.1261,                0.50177,                 1.1708,               0.004885,               0.004885,               0.004885
                    157,                0.96579,                 0.4956,                 1.0298,                0.89291,                0.87256,                0.91492,                0.60397,                 1.1207,                0.49138,                 1.1657,               0.004852,               0.004852,               0.004852
                    158,                0.97187,                  0.488,                 1.0278,                0.93489,                0.84659,                0.92835,                0.60965,                 1.0925,                0.49951,                 1.1397,               0.004819,               0.004819,               0.004819
                    159,                0.97422,                0.49372,                 1.0394,                0.92514,                  0.932,                0.95665,                0.62831,                 1.0913,                0.50036,                 1.1526,               0.004786,               0.004786,               0.004786
                    160,                0.98345,                0.50205,                 1.0354,                0.90383,                0.87861,                0.92649,                0.58815,                 1.1495,                0.51622,                 1.1736,               0.004753,               0.004753,               0.004753
                    161,                0.97089,                0.49949,                 1.0394,                0.90345,                0.87589,                0.94246,                0.61057,                 1.0939,                0.50248,                 1.1536,                0.00472,                0.00472,                0.00472
                    162,                0.98947,                 0.5049,                 1.0329,                0.85932,                0.84419,                0.89322,                0.57752,                 1.1163,                0.51447,                 1.1586,               0.004687,               0.004687,               0.004687
                    163,                0.98237,                 0.5092,                  1.037,                0.89448,                0.85487,                0.91022,                0.58886,                 1.1038,                0.50019,                 1.1579,               0.004654,               0.004654,               0.004654
                    164,                0.96152,                0.48653,                 1.0276,                0.93278,                0.87976,                0.92366,                0.60413,                 1.1231,                0.50497,                 1.1629,               0.004621,               0.004621,               0.004621
                    165,                0.95259,                0.48829,                 1.0317,                0.97671,                0.90998,                0.96452,                0.63968,                 1.1071,                0.50542,                  1.162,               0.004588,               0.004588,               0.004588
                    166,                0.97566,                0.49273,                 1.0284,                0.96226,                0.90284,                0.95221,                0.61342,                 1.1105,                0.49282,                 1.1619,               0.004555,               0.004555,               0.004555
                    167,                0.97239,                0.49164,                 1.0296,                0.92972,                0.88622,                0.93836,                0.62575,                 1.1062,                0.49594,                 1.1589,               0.004522,               0.004522,               0.004522
                    168,                 0.9659,                0.49772,                 1.0353,                0.93319,                0.88246,                0.93411,                0.62456,                 1.1059,                0.49164,                 1.1542,               0.004489,               0.004489,               0.004489
                    169,                0.98203,                 0.4967,                 1.0349,                0.93331,                0.88546,                0.93816,                0.62738,                 1.0719,                0.49057,                 1.1267,               0.004456,               0.004456,               0.004456
                    170,                0.95935,                0.48721,                 1.0299,                0.97319,                0.85717,                0.91707,                0.60639,                 1.1124,                0.48997,                 1.1632,               0.004423,               0.004423,               0.004423
                    171,                 0.9471,                0.48448,                 1.0268,                0.91158,                0.87351,                0.92829,                0.62382,                 1.1173,                0.48251,                 1.1598,                0.00439,                0.00439,                0.00439
                    172,                0.95569,                0.48493,                 1.0326,                0.92346,                0.90912,                0.94198,                 0.6166,                 1.1005,                0.48266,                 1.1498,               0.004357,               0.004357,               0.004357
                    173,                0.96399,                0.48858,                 1.0311,                  0.908,                0.89927,                0.92792,                0.60984,                 1.1174,                0.48716,                 1.1609,               0.004324,               0.004324,               0.004324
                    174,                0.95731,                0.48854,                 1.0299,                0.92609,                 0.8933,                0.95355,                0.62965,                 1.1237,                 0.4909,                 1.1591,               0.004291,               0.004291,               0.004291
                    175,                0.95688,                0.49385,                 1.0278,                0.91151,                0.86547,                0.91834,                0.60947,                 1.1063,                0.49202,                 1.1507,               0.004258,               0.004258,               0.004258
                    176,                0.97852,                0.49684,                 1.0346,                0.97087,                0.85061,                0.93785,                0.63007,                 1.1108,                 0.4999,                 1.1538,               0.004225,               0.004225,               0.004225
                    177,                0.95132,                0.48755,                 1.0321,                0.97826,                 0.8751,                  0.936,                0.60143,                 1.1217,                0.49373,                 1.1704,               0.004192,               0.004192,               0.004192
                    178,                0.95734,                0.48126,                 1.0309,                0.90513,                 0.8454,                0.89835,                0.58561,                 1.1039,                0.50009,                 1.1662,               0.004159,               0.004159,               0.004159
                    179,                 0.9457,                0.47606,                  1.013,                 0.9763,                0.90117,                0.94413,                0.62309,                 1.1243,                0.48425,                 1.1611,               0.004126,               0.004126,               0.004126
                    180,                0.94791,                0.47918,                 1.0386,                0.92163,                0.89726,                0.94472,                0.64342,                 1.0928,                0.48351,                 1.1457,               0.004093,               0.004093,               0.004093
                    181,                0.95895,                0.48133,                 1.0215,                0.94632,                0.88356,                0.93481,                0.62255,                  1.087,                0.47658,                 1.1527,                0.00406,                0.00406,                0.00406
                    182,                0.96336,                0.49367,                 1.0295,                0.95466,                0.92817,                0.94611,                0.63145,                 1.1099,                0.50144,                 1.1517,               0.004027,               0.004027,               0.004027
                    183,                0.94731,                0.47907,                 1.0151,                 0.9414,                0.92347,                0.94907,                0.62766,                 1.1071,                 0.4989,                 1.1658,               0.003994,               0.003994,               0.003994
                    184,                0.93414,                0.46803,                 1.0045,                0.93771,                0.90791,                0.93701,                0.62274,                 1.1062,                0.48392,                 1.1588,               0.003961,               0.003961,               0.003961
                    185,                0.95413,                0.48352,                 1.0266,                0.97626,                0.90652,                 0.9498,                0.61639,                 1.0748,                0.47303,                 1.1445,               0.003928,               0.003928,               0.003928
                    186,                0.93656,                0.47551,                 1.0162,                0.89099,                0.88863,                0.88587,                0.59486,                  1.107,                0.48782,                 1.1554,               0.003895,               0.003895,               0.003895
                    187,                0.95919,                0.48934,                 1.0304,                0.95084,                0.84332,                0.92966,                 0.6189,                 1.1013,                0.48962,                 1.1631,               0.003862,               0.003862,               0.003862
                    188,                0.93777,                0.47489,                 1.0291,                0.93373,                0.87234,                0.93355,                0.61152,                 1.0924,                0.48553,                 1.1595,               0.003829,               0.003829,               0.003829
                    189,                0.94536,                0.48285,                 1.0275,                0.94659,                0.89805,                0.94432,                  0.617,                 1.1135,                0.49515,                 1.1706,               0.003796,               0.003796,               0.003796
                    190,                0.94557,                0.48501,                 1.0217,                0.96913,                0.89191,                0.94527,                0.62787,                 1.0816,                0.49174,                 1.1436,               0.003763,               0.003763,               0.003763
                    191,                0.93802,                0.47896,                 1.0201,                0.95521,                0.88561,                0.94474,                0.62764,                 1.0942,                 0.4877,                 1.1474,                0.00373,                0.00373,                0.00373
                    192,                0.95228,                0.48115,                 1.0246,                0.93721,                  0.887,                0.95006,                0.62289,                 1.0946,                0.48118,                 1.1422,               0.003697,               0.003697,               0.003697
                    193,                 0.9234,                0.47287,                 1.0268,                0.94646,                0.89118,                0.93088,                 0.5988,                 1.1062,                0.49047,                 1.1581,               0.003664,               0.003664,               0.003664
                    194,                0.92898,                 0.4698,                 1.0203,                0.97434,                0.86909,                0.94188,                 0.6193,                 1.1032,                 0.4846,                 1.1598,               0.003631,               0.003631,               0.003631
                    195,                0.93682,                0.47297,                 1.0127,                0.91789,                0.89308,                 0.9381,                0.60973,                 1.1244,                0.48343,                 1.1846,               0.003598,               0.003598,               0.003598
                    196,                0.94154,                0.48154,                 1.0115,                0.95525,                 0.8897,                 0.9403,                 0.6169,                 1.1064,                  0.482,                 1.1705,               0.003565,               0.003565,               0.003565
                    197,                0.93926,                0.47069,                 1.0101,                0.94819,                0.92183,                 0.9472,                0.59602,                 1.0898,                0.48402,                 1.1551,               0.003532,               0.003532,               0.003532
                    198,                0.92646,                0.46438,                 1.0085,                0.94021,                0.90921,                0.94932,                0.61677,                 1.1114,                 0.4858,                 1.1705,               0.003499,               0.003499,               0.003499
                    199,                0.91816,                0.46594,                 1.0119,                0.95264,                0.90601,                0.94971,                0.62218,                 1.0958,                 0.4757,                 1.1595,               0.003466,               0.003466,               0.003466
                    200,                0.92973,                0.46864,                 1.0101,                 0.9748,                0.89524,                0.96147,                0.62663,                 1.1017,                0.48077,                 1.1606,               0.003433,               0.003433,               0.003433
                    201,                0.93489,                0.47037,                 1.0228,                0.95656,                0.90245,                0.94965,                0.62235,                 1.1212,                0.48304,                  1.168,                 0.0034,                 0.0034,                 0.0034
                    202,                 0.9157,                0.46528,                 1.0048,                0.96322,                0.90159,                0.95667,                0.63204,                 1.1259,                0.47724,                 1.1741,               0.003367,               0.003367,               0.003367
                    203,                0.90811,                0.46509,                 1.0024,                0.97901,                0.91807,                0.95093,                0.63869,                  1.121,                 0.4726,                 1.1644,               0.003334,               0.003334,               0.003334
                    204,                0.91997,                0.47091,                 1.0196,                0.96018,                0.90532,                0.95863,                0.63696,                  1.096,                 0.4764,                 1.1504,               0.003301,               0.003301,               0.003301
                    205,                0.91548,                0.46343,                 1.0024,                0.97837,                0.90105,                0.93502,                0.61954,                 1.1059,                 0.4838,                  1.167,               0.003268,               0.003268,               0.003268
                    206,                0.93784,                0.47111,                 1.0142,                0.93244,                0.89276,                0.93957,                 0.6265,                 1.0917,                0.48013,                 1.1519,               0.003235,               0.003235,               0.003235
                    207,                0.91189,                0.46194,                  1.005,                0.97615,                0.84251,                0.91951,                0.61779,                 1.1071,                0.49196,                 1.1551,               0.003202,               0.003202,               0.003202
                    208,                0.92748,                0.46774,                 1.0082,                0.94852,                0.89594,                0.94307,                0.63302,                 1.1045,                 0.4803,                 1.1593,               0.003169,               0.003169,               0.003169
                    209,                0.90905,                0.45338,                 1.0039,                0.94158,                0.90818,                0.94909,                 0.6319,                 1.1155,                0.48188,                  1.161,               0.003136,               0.003136,               0.003136
                    210,                0.93299,                 0.4631,                  1.011,                0.98718,                 0.9144,                 0.9498,                   0.63,                  1.103,                0.48525,                 1.1518,               0.003103,               0.003103,               0.003103
                    211,                0.90101,                0.45986,                 1.0193,                0.98355,                0.91518,                0.95862,                0.63936,                 1.1073,                0.47788,                 1.1595,                0.00307,                0.00307,                0.00307
                    212,                0.92088,                0.46453,                0.99797,                0.96853,                0.89494,                0.95535,                0.63606,                 1.1089,                0.48294,                 1.1574,               0.003037,               0.003037,               0.003037
                    213,                0.91616,                0.46433,                 1.0178,                0.97857,                 0.8904,                0.94584,                0.62453,                 1.1081,                0.47234,                 1.1671,               0.003004,               0.003004,               0.003004
                    214,                0.92329,                 0.4637,                 1.0119,                0.91109,                0.93539,                 0.9441,                0.62104,                 1.1034,                0.48686,                 1.1543,               0.002971,               0.002971,               0.002971
                    215,                0.91068,                0.45787,                  1.005,                0.92973,                0.92492,                  0.954,                0.63118,                 1.1009,                0.47927,                 1.1537,               0.002938,               0.002938,               0.002938
                    216,                0.89567,                0.45455,                 1.0179,                0.96367,                0.86046,                 0.9383,                0.63244,                 1.0959,                0.46953,                 1.1555,               0.002905,               0.002905,               0.002905
                    217,                0.90259,                0.45761,                0.99871,                0.97406,                0.87259,                0.95318,                0.65013,                  1.111,                0.48216,                 1.1561,               0.002872,               0.002872,               0.002872
                    218,                 0.9211,                0.46547,                 1.0085,                0.92043,                0.89653,                0.94142,                0.63653,                 1.1075,                0.49029,                 1.1515,               0.002839,               0.002839,               0.002839
                    219,                0.90084,                 0.4499,                0.99366,                0.97567,                0.89034,                 0.9531,                 0.6535,                 1.0932,                0.47708,                 1.1554,               0.002806,               0.002806,               0.002806
                    220,                0.88179,                0.44076,                0.98767,                0.97616,                0.88037,                0.95351,                0.63539,                 1.1096,                0.48079,                 1.1719,               0.002773,               0.002773,               0.002773
                    221,                0.89754,                0.45589,                 1.0067,                0.97462,                0.90294,                0.94775,                0.62794,                 1.1095,                0.48238,                 1.1617,                0.00274,                0.00274,                0.00274
                    222,                0.90127,                0.44941,                 1.0029,                0.97465,                0.88936,                0.94873,                0.64473,                 1.0907,                0.47335,                 1.1434,               0.002707,               0.002707,               0.002707
                    223,                0.90549,                0.45841,                0.99921,                0.95446,                0.92445,                0.95928,                 0.6413,                 1.0945,                0.46622,                 1.1554,               0.002674,               0.002674,               0.002674
                    224,                0.90892,                0.45581,                 1.0018,                0.97713,                0.89566,                0.96238,                0.63266,                 1.0892,                0.47266,                 1.1434,               0.002641,               0.002641,               0.002641
                    225,                0.88728,                 0.4457,                 1.0051,                0.97415,                0.92349,                0.96281,                0.64329,                 1.1008,                0.47207,                 1.1529,               0.002608,               0.002608,               0.002608
                    226,                0.90017,                0.45057,                 1.0005,                0.95566,                0.92441,                0.95098,                 0.6284,                  1.112,                0.47991,                 1.1644,               0.002575,               0.002575,               0.002575
                    227,                0.89095,                0.45569,                 1.0044,                0.96176,                0.88282,                 0.9507,                0.62613,                 1.1128,                0.48073,                 1.1621,               0.002542,               0.002542,               0.002542
                    228,                0.90671,                0.45745,                 1.0054,                0.98022,                0.88657,                0.94983,                0.62406,                 1.0989,                0.47162,                  1.158,               0.002509,               0.002509,               0.002509
                    229,                0.93005,                0.46366,                 1.0109,                0.96354,                0.90792,                0.95016,                0.62349,                 1.1083,                0.47233,                 1.1589,               0.002476,               0.002476,               0.002476
                    230,                0.90173,                0.44996,                  1.006,                0.97834,                0.90291,                0.95648,                0.64245,                 1.0966,                0.47751,                 1.1491,               0.002443,               0.002443,               0.002443
                    231,                0.88362,                0.44155,                0.99013,                0.98197,                0.91624,                0.95499,                0.64626,                 1.1007,                0.47306,                 1.1511,                0.00241,                0.00241,                0.00241
                    232,                0.89231,                0.44738,                 1.0019,                0.96637,                0.92541,                0.96222,                0.64223,                  1.114,                0.48136,                 1.1616,               0.002377,               0.002377,               0.002377
                    233,                0.88976,                0.45111,                0.99671,                0.95522,                0.93875,                0.96797,                0.65214,                 1.1031,                0.47082,                  1.154,               0.002344,               0.002344,               0.002344
                    234,                0.88586,                0.43879,                 1.0004,                0.98136,                0.89984,                0.96208,                0.63519,                 1.0999,                0.47274,                 1.1545,               0.002311,               0.002311,               0.002311
                    235,                 0.8919,                0.44382,                0.98049,                 0.9789,                0.89571,                0.95435,                 0.6236,                  1.123,                0.46981,                  1.182,               0.002278,               0.002278,               0.002278
                    236,                0.88745,                0.44952,                0.99416,                0.95756,                0.88065,                0.94189,                0.62914,                 1.0993,                0.46513,                 1.1617,               0.002245,               0.002245,               0.002245
                    237,                0.90135,                0.45481,                0.98885,                0.97157,                0.90379,                0.95684,                0.63861,                 1.1049,                0.46697,                 1.1669,               0.002212,               0.002212,               0.002212
                    238,                0.88364,                0.44328,                0.99719,                 0.9545,                 0.8996,                0.94718,                0.65218,                 1.0849,                0.46491,                 1.1428,               0.002179,               0.002179,               0.002179
                    239,                0.89807,                0.45218,                0.98724,                0.98144,                 0.9198,                0.95998,                 0.6534,                 1.1076,                0.46593,                 1.1508,               0.002146,               0.002146,               0.002146
                    240,                0.89289,                0.44584,                0.99691,                0.93546,                0.92231,                0.95893,                0.66264,                 1.0986,                0.46416,                 1.1538,               0.002113,               0.002113,               0.002113
                    241,                0.88213,                 0.4478,                0.99912,                 0.9588,                0.91889,                0.96091,                0.64616,                  1.102,                0.46465,                 1.1614,                0.00208,                0.00208,                0.00208
                    242,                0.89484,                0.44878,                0.99348,                0.97001,                0.90468,                0.94972,                0.63514,                 1.0939,                0.47479,                 1.1566,               0.002047,               0.002047,               0.002047
                    243,                0.88699,                0.44306,                0.98977,                0.98483,                 0.8944,                0.93852,                0.63286,                 1.1075,                0.47705,                 1.1602,               0.002014,               0.002014,               0.002014
                    244,                0.87367,                0.44163,                0.99684,                0.99026,                0.88999,                0.94961,                0.63981,                 1.0974,                0.46787,                 1.1575,               0.001981,               0.001981,               0.001981
                    245,                0.89092,                0.44716,                0.98357,                0.97329,                0.88307,                0.93794,                0.62804,                 1.0899,                0.46595,                 1.1505,               0.001948,               0.001948,               0.001948
                    246,                0.88936,                0.43966,                0.99251,                 0.9798,                0.87762,                0.91109,                0.61718,                 1.0994,                 0.4722,                 1.1625,               0.001915,               0.001915,               0.001915
                    247,                0.87803,                0.44107,                0.98533,                0.96404,                0.89379,                0.94144,                0.65012,                 1.0877,                0.46576,                 1.1427,               0.001882,               0.001882,               0.001882
                    248,                0.89145,                0.44089,                0.98442,                 0.9744,                 0.8842,                0.95096,                0.66185,                 1.0926,                0.46816,                  1.144,               0.001849,               0.001849,               0.001849
                    249,                0.87673,                0.44432,                0.99243,                0.98178,                0.88924,                0.95054,                0.64011,                 1.1022,                0.46859,                 1.1543,               0.001816,               0.001816,               0.001816
                    250,                0.87152,                 0.4368,                0.98607,                0.97613,                0.89179,                0.94644,                0.63612,                 1.0907,                 0.4614,                 1.1472,               0.001783,               0.001783,               0.001783
                    251,                 0.8644,                0.43119,                0.97629,                0.96938,                0.89798,                 0.9432,                0.65622,                 1.0779,                0.45975,                 1.1412,                0.00175,                0.00175,                0.00175
                    252,                0.88751,                 0.4413,                0.98068,                0.95891,                0.90551,                0.94012,                0.63584,                 1.0923,                0.46095,                 1.1538,               0.001717,               0.001717,               0.001717
                    253,                0.86755,                0.43722,                0.98663,                0.97388,                0.88043,                0.94283,                0.64871,                 1.0851,                0.45565,                 1.1467,               0.001684,               0.001684,               0.001684
                    254,                0.86118,                0.43318,                 0.9882,                 0.9784,                0.89069,                0.96017,                0.65136,                 1.0956,                0.45546,                  1.156,               0.001651,               0.001651,               0.001651
                    255,                0.87718,                0.43671,                 0.9871,                0.97544,                0.89818,                 0.9378,                0.64336,                 1.1021,                0.47202,                 1.1534,               0.001618,               0.001618,               0.001618
                    256,                 0.8861,                0.44258,                0.98222,                0.97586,                0.89511,                0.93179,                0.62626,                 1.0937,                0.46941,                 1.1486,               0.001585,               0.001585,               0.001585
                    257,                 0.8735,                0.43594,                 0.9805,                0.97819,                0.89657,                0.93782,                 0.6289,                 1.0947,                 0.4608,                 1.1513,               0.001552,               0.001552,               0.001552
                    258,                0.86197,                0.43321,                0.97844,                 0.9599,                0.90162,                0.95546,                0.65918,                  1.078,                0.45508,                 1.1359,               0.001519,               0.001519,               0.001519
                    259,                0.85409,                0.43004,                0.98887,                0.97428,                0.89434,                0.95563,                0.64688,                 1.0867,                0.46238,                  1.144,               0.001486,               0.001486,               0.001486
                    260,                0.85507,                0.42575,                0.97262,                0.97607,                0.89152,                0.95287,                0.63972,                 1.0935,                0.47009,                 1.1536,               0.001453,               0.001453,               0.001453
                    261,                0.87359,                0.43076,                0.98825,                0.94356,                0.90981,                0.95759,                0.65237,                    1.1,                 0.4729,                 1.1562,                0.00142,                0.00142,                0.00142
                    262,                0.87698,                0.43524,                0.98602,                0.95671,                0.89132,                0.96247,                0.63551,                 1.1087,                 0.4616,                 1.1675,               0.001387,               0.001387,               0.001387
                    263,                0.85129,                0.42709,                0.97998,                0.97416,                0.89643,                0.95327,                0.64074,                 1.0888,                0.45855,                  1.151,               0.001354,               0.001354,               0.001354
                    264,                0.89364,                0.44281,                0.98526,                0.94823,                0.92508,                0.95726,                0.65367,                  1.087,                0.46875,                 1.1541,               0.001321,               0.001321,               0.001321
                    265,                0.87153,                0.44233,                0.99064,                0.95097,                0.91337,                 0.9572,                0.62615,                  1.093,                0.46829,                 1.1561,               0.001288,               0.001288,               0.001288
                    266,                0.86805,                0.43626,                0.99036,                0.97177,                0.89381,                0.94309,                0.62959,                 1.0851,                0.46808,                 1.1542,               0.001255,               0.001255,               0.001255
                    267,                0.87145,                0.43466,                0.98555,                0.97588,                0.88905,                0.95842,                0.64275,                 1.0978,                0.46664,                 1.1532,               0.001222,               0.001222,               0.001222
                    268,                0.85895,                0.42623,                0.97142,                0.95691,                0.92007,                0.95527,                0.63638,                 1.0884,                0.46076,                 1.1561,               0.001189,               0.001189,               0.001189
                    269,                0.84148,                0.42553,                 0.9812,                0.93787,                0.92096,                0.95276,                0.63881,                 1.0902,                0.46961,                 1.1586,               0.001156,               0.001156,               0.001156
                    270,                0.85165,                0.42916,                0.98229,                0.97332,                0.88765,                0.94637,                0.64135,                 1.0951,                0.46489,                 1.1587,               0.001123,               0.001123,               0.001123
                    271,                0.85417,                0.43029,                0.98489,                0.95352,                  0.888,                0.94347,                 0.6427,                 1.0928,                0.46196,                  1.157,                0.00109,                0.00109,                0.00109
                    272,                0.84781,                 0.4245,                0.98013,                0.96338,                0.89665,                0.95385,                0.64788,                  1.085,                0.46341,                 1.1491,               0.001057,               0.001057,               0.001057
                    273,                0.85284,                0.42683,                0.97034,                 0.9735,                0.89924,                0.95384,                0.65325,                 1.0952,                0.46576,                 1.1558,               0.001024,               0.001024,               0.001024
                    274,                 0.8662,                0.43334,                0.98475,                 0.9727,                0.90114,                0.94355,                0.64958,                 1.0946,                 0.4669,                 1.1554,               0.000991,               0.000991,               0.000991
                    275,                0.85574,                0.42547,                0.98299,                0.97129,                0.88946,                0.95068,                0.65256,                 1.0837,                0.46297,                 1.1535,               0.000958,               0.000958,               0.000958
                    276,                0.84045,                0.42097,                0.97371,                0.95969,                 0.8964,                0.94922,                0.65595,                 1.0787,                0.46427,                 1.1461,               0.000925,               0.000925,               0.000925
                    277,                 0.8568,                0.42641,                0.97901,                0.95766,                0.89413,                0.95476,                0.65578,                  1.092,                0.46105,                 1.1528,               0.000892,               0.000892,               0.000892
                    278,                0.84274,                0.42249,                0.97421,                0.97056,                0.89264,                0.95365,                0.65181,                 1.0854,                 0.4545,                 1.1537,               0.000859,               0.000859,               0.000859
                    279,                0.83836,                0.41871,                0.97277,                 0.9753,                0.89748,                0.95596,                0.65397,                 1.0917,                0.45442,                 1.1619,               0.000826,               0.000826,               0.000826
                    280,                 0.8435,                0.42484,                0.97304,                0.97648,                0.89567,                0.94992,                0.65301,                   1.09,                0.46339,                 1.1534,               0.000793,               0.000793,               0.000793
                    281,                0.86494,                0.43275,                0.98098,                0.97705,                0.89314,                0.94864,                0.65362,                 1.0979,                 0.4655,                 1.1586,                0.00076,                0.00076,                0.00076
                    282,                0.84136,                0.42005,                0.97265,                0.93689,                0.92853,                0.95658,                0.65786,                 1.0991,                 0.4676,                 1.1627,               0.000727,               0.000727,               0.000727
                    283,                 0.8528,                0.42746,                0.97803,                0.95059,                0.92211,                0.95957,                0.65427,                 1.0975,                0.46204,                 1.1597,               0.000694,               0.000694,               0.000694
                    284,                0.83617,                0.41677,                0.96156,                0.96741,                0.89392,                0.94949,                0.65519,                 1.0892,                0.46239,                   1.15,               0.000661,               0.000661,               0.000661
                    285,                0.84137,                0.42299,                0.96578,                0.97456,                0.89467,                0.95109,                0.65359,                 1.0871,                0.46434,                 1.1479,               0.000628,               0.000628,               0.000628
                    286,                  0.833,                0.41863,                0.96975,                 0.9764,                 0.8917,                0.94889,                0.65035,                  1.097,                0.46732,                 1.1569,               0.000595,               0.000595,               0.000595
                    287,                0.85824,                0.43032,                 0.9732,                0.97864,                0.89421,                0.94487,                0.64799,                 1.0937,                0.46364,                 1.1609,               0.000562,               0.000562,               0.000562
                    288,                0.82898,                0.41804,                0.97329,                0.97652,                0.89773,                0.94489,                0.63554,                 1.1056,                0.46485,                 1.1679,               0.000529,               0.000529,               0.000529
                    289,                0.84707,                0.42439,                0.97982,                 0.9678,                0.89547,                0.95354,                0.64816,                 1.0951,                0.45964,                 1.1532,               0.000496,               0.000496,               0.000496
                    290,                 0.8431,                0.41969,                0.97258,                0.96753,                0.89771,                0.95381,                0.65015,                 1.0906,                0.46104,                  1.154,               0.000463,               0.000463,               0.000463
                    291,                0.81893,                0.39388,                 0.9733,                0.94498,                0.92807,                0.94888,                0.64681,                 1.0805,                0.45771,                 1.1513,                0.00043,                0.00043,                0.00043
                    292,                 0.8082,                0.39001,                0.97436,                0.94003,                0.92272,                0.94906,                0.64996,                 1.0834,                 0.4593,                 1.1577,               0.000397,               0.000397,               0.000397
                    293,                0.79359,                0.37816,                0.96825,                 0.9743,                0.88708,                0.94751,                0.64562,                 1.0795,                0.46127,                 1.1546,               0.000364,               0.000364,               0.000364
                    294,                0.80388,                0.38367,                0.97359,                 0.9746,                0.88824,                0.94994,                0.64521,                 1.0852,                0.45989,                  1.159,               0.000331,               0.000331,               0.000331
                    295,                0.80264,                0.37811,                0.96765,                0.97524,                0.91653,                 0.9515,                0.65354,                 1.0845,                0.46103,                 1.1563,               0.000298,               0.000298,               0.000298
                    296,                0.79043,                0.37517,                0.96326,                0.98302,                0.91662,                0.95243,                0.65591,                 1.0832,                0.45999,                 1.1575,               0.000265,               0.000265,               0.000265
                    297,                0.79235,                0.37969,                0.95911,                0.97326,                0.91554,                0.95155,                0.64378,                 1.0874,                0.46003,                 1.1613,               0.000232,               0.000232,               0.000232
                    298,                0.79415,                0.37266,                0.96596,                0.97535,                0.88853,                0.95024,                0.64409,                 1.0832,                0.45732,                 1.1595,               0.000199,               0.000199,               0.000199
                    299,                0.79176,                0.37403,                0.96552,                0.97909,                 0.9119,                0.95187,                0.64469,                 1.0851,                0.45823,                 1.1581,               0.000166,               0.000166,               0.000166
                    300,                0.78892,                0.37407,                0.96875,                0.97347,                0.89491,                0.95085,                0.65073,                 1.0809,                0.45522,                 1.1531,               0.000133,               0.000133,               0.000133
