                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    146,                 1.0127,                 0.5261,                 1.0346,                 0.9545,                0.89889,                0.96093,                0.59948,                 1.1506,                0.50516,                 1.1869,               0.005215,               0.005215,               0.005215
                    147,                0.98876,                0.51115,                 1.0412,                 0.9825,                0.85651,                0.94918,                0.60384,                 1.1632,                0.49408,                 1.1882,               0.005182,               0.005182,               0.005182
                    148,                 1.0009,                0.51592,                 1.0434,                0.95719,                0.92323,                0.95232,                0.62593,                 1.1189,                0.48691,                 1.1562,               0.005149,               0.005149,               0.005149
                    149,                0.99532,                  0.512,                  1.027,                0.95432,                 0.8965,                0.95915,                0.61519,                 1.1398,                0.50661,                 1.1751,               0.005116,               0.005116,               0.005116
                    150,                  1.002,                0.50695,                 1.0495,                0.97588,                0.88161,                0.95313,                0.56951,                 1.1528,                0.50358,                 1.1866,               0.005083,               0.005083,               0.005083
                    151,                0.98544,                0.50435,                 1.0293,                  0.946,                0.92756,                0.94521,                 0.5728,                 1.1477,                0.50176,                 1.1988,                0.00505,                0.00505,                0.00505
                    152,                 1.0043,                0.51484,                 1.0417,                0.92341,                0.89067,                0.92323,                 0.5769,                 1.1568,                0.50515,                 1.1918,               0.005017,               0.005017,               0.005017
                    153,                0.99917,                0.51378,                 1.0475,                0.93535,                 0.9329,                0.95725,                 0.5918,                  1.111,                0.49903,                 1.1686,               0.004984,               0.004984,               0.004984
                    154,                  1.001,                0.50966,                 1.0365,                0.98152,                 0.8857,                0.95193,                0.60457,                 1.1162,                0.49296,                   1.17,               0.004951,               0.004951,               0.004951
                    155,                0.98383,                0.50072,                 1.0312,                0.97262,                0.92192,                0.96349,                0.58711,                 1.1242,                0.50246,                 1.1766,               0.004918,               0.004918,               0.004918
                    156,                0.99773,                 0.5092,                 1.0389,                0.95988,                0.93125,                0.96444,                0.59907,                 1.1432,                0.50411,                 1.1842,               0.004885,               0.004885,               0.004885
                    157,                0.96319,                0.49572,                 1.0289,                0.89047,                0.92879,                0.94621,                0.57713,                 1.1391,                0.50674,                 1.1896,               0.004852,               0.004852,               0.004852
                    158,                 0.9729,                0.49038,                 1.0291,                0.93875,                0.90313,                0.94505,                 0.6045,                 1.1118,                 0.5049,                 1.1604,               0.004819,               0.004819,               0.004819
                    159,                0.97966,                0.49665,                 1.0444,                0.96317,                0.95491,                0.96989,                0.61246,                 1.1227,                0.49765,                  1.171,               0.004786,               0.004786,               0.004786
                    160,                0.98842,                 0.5071,                 1.0368,                 0.9801,                 0.9154,                0.96221,                0.60124,                 1.1472,                0.50969,                 1.1811,               0.004753,               0.004753,               0.004753
                    161,                0.97342,                0.50268,                 1.0371,                0.93205,                0.91298,                0.94791,                0.59082,                 1.1212,                0.50055,                 1.1734,                0.00472,                0.00472,                0.00472
                    162,                0.99075,                0.50988,                 1.0322,                0.88595,                0.94057,                0.95269,                0.60278,                 1.1329,                0.51087,                 1.1733,               0.004687,               0.004687,               0.004687
                    163,                0.98412,                0.51114,                 1.0356,                0.95358,                0.88299,                0.93947,                0.57709,                 1.1261,                0.51186,                 1.1945,               0.004654,               0.004654,               0.004654
                    164,                0.96958,                0.49169,                 1.0297,                0.91395,                0.91582,                0.94034,                0.58668,                 1.1166,                0.49269,                  1.177,               0.004621,               0.004621,               0.004621
                    165,                0.95535,                0.48988,                 1.0342,                0.89784,                0.95311,                0.94567,                0.59206,                 1.1299,                 0.5041,                 1.1814,               0.004588,               0.004588,               0.004588
                    166,                0.98174,                0.49619,                 1.0307,                0.92069,                0.92044,                0.94675,                 0.6046,                  1.141,                0.48927,                 1.1895,               0.004555,               0.004555,               0.004555
                    167,                0.97081,                0.49681,                 1.0276,                0.94666,                0.90555,                0.95795,                 0.6023,                  1.109,                 0.4928,                 1.1693,               0.004522,               0.004522,               0.004522
                    168,                0.97603,                0.50433,                 1.0385,                0.90168,                0.93551,                0.94478,                0.59612,                 1.1217,                0.49011,                 1.1761,               0.004489,               0.004489,               0.004489
                    169,                0.97907,                0.49693,                 1.0367,                0.91754,                 0.9462,                0.96144,                0.60764,                 1.1253,                0.50281,                 1.1717,               0.004456,               0.004456,               0.004456
                    170,                0.95873,                0.48819,                 1.0281,                0.94017,                0.90897,                0.94012,                0.59555,                 1.1194,                0.50494,                 1.1907,               0.004423,               0.004423,               0.004423
                    171,                0.94954,                0.48627,                 1.0264,                0.95774,                0.89314,                0.96122,                0.57934,                  1.124,                0.49449,                 1.1828,                0.00439,                0.00439,                0.00439
                    172,                0.96234,                0.49076,                 1.0336,                0.92471,                0.92826,                0.95301,                0.59112,                 1.1252,                0.49129,                 1.1822,               0.004357,               0.004357,               0.004357
                    173,                0.96218,                 0.4914,                 1.0283,                0.97079,                0.88871,                0.94897,                0.59793,                 1.1354,                0.49439,                  1.181,               0.004324,               0.004324,               0.004324
                    174,                0.96326,                0.49232,                 1.0316,                0.96727,                 0.9525,                0.96881,                0.61448,                 1.1274,                0.49137,                 1.1744,               0.004291,               0.004291,               0.004291
                    175,                 0.9625,                0.49435,                 1.0278,                0.93259,                 0.9335,                0.94672,                0.61221,                 1.1265,                0.49305,                  1.175,               0.004258,               0.004258,               0.004258
                    176,                0.99007,                0.50054,                  1.037,                0.97892,                0.91562,                0.96461,                0.60963,                 1.1172,                0.48932,                 1.1701,               0.004225,               0.004225,               0.004225
                    177,                0.95368,                0.49232,                 1.0326,                0.91187,                 0.9253,                0.95425,                 0.5923,                 1.1709,                0.49803,                 1.2068,               0.004192,               0.004192,               0.004192
                    178,                0.95931,                0.48349,                 1.0322,                0.93618,                0.94577,                0.96455,                0.60824,                 1.1063,                0.47939,                 1.1682,               0.004159,               0.004159,               0.004159
                    179,                0.94301,                0.47853,                 1.0117,                0.98069,                0.92543,                0.96712,                0.60667,                 1.1259,                0.48487,                  1.181,               0.004126,               0.004126,               0.004126
                    180,                0.95052,                0.47904,                 1.0373,                0.89553,                0.90366,                0.93948,                 0.5928,                 1.1428,                0.48969,                  1.192,               0.004093,               0.004093,               0.004093
                    181,                0.95791,                0.48704,                 1.0222,                0.97865,                0.91723,                0.95306,                0.60873,                 1.1214,                0.47851,                 1.1841,                0.00406,                0.00406,                0.00406
                    182,                0.95847,                0.49322,                   1.03,                0.92337,                0.89269,                0.92838,                0.58336,                 1.1507,                0.49846,                 1.1875,               0.004027,               0.004027,               0.004027
                    183,                0.94966,                0.48288,                 1.0181,                0.94859,                0.92183,                0.95592,                0.59852,                 1.1486,                0.48414,                 1.1938,               0.003994,               0.003994,               0.003994
                    184,                0.93811,                0.47108,                 1.0041,                0.94441,                0.94783,                0.96699,                0.61559,                 1.1265,                0.47764,                 1.1894,               0.003961,               0.003961,               0.003961
                    185,                0.95351,                0.48267,                 1.0236,                0.97371,                0.95113,                0.97036,                0.61033,                 1.1181,                0.47661,                 1.1695,               0.003928,               0.003928,               0.003928
                    186,                0.93631,                0.47443,                 1.0143,                0.92641,                0.91651,                0.93764,                0.60555,                 1.1245,                0.48558,                 1.1764,               0.003895,               0.003895,               0.003895
                    187,                0.96288,                0.49003,                  1.028,                0.98026,                0.88266,                0.95834,                0.60375,                 1.1118,                0.48656,                 1.1821,               0.003862,               0.003862,               0.003862
                    188,                0.94511,                 0.4777,                 1.0308,                0.97891,                 0.9131,                0.96566,                0.60636,                 1.1163,                0.48088,                  1.175,               0.003829,               0.003829,               0.003829
                    189,                0.94593,                0.48232,                   1.03,                0.92668,                0.94366,                0.94616,                0.60881,                 1.1155,                0.48688,                 1.1727,               0.003796,               0.003796,               0.003796
                    190,                0.94802,                0.48616,                 1.0236,                0.97248,                0.91069,                0.96355,                0.60775,                 1.1063,                0.48659,                 1.1654,               0.003763,               0.003763,               0.003763
                    191,                0.93644,                0.48004,                 1.0193,                0.90681,                0.91797,                0.95103,                0.61282,                 1.1153,                0.49065,                   1.18,                0.00373,                0.00373,                0.00373
                    192,                0.95671,                0.48455,                 1.0285,                0.95525,                0.90854,                0.93079,                 0.5961,                 1.1112,                0.47563,                 1.1807,               0.003697,               0.003697,               0.003697
                    193,                0.93129,                0.47418,                 1.0295,                0.94724,                0.94005,                0.96529,                0.60006,                 1.1369,                0.48804,                 1.1987,               0.003664,               0.003664,               0.003664
                    194,                0.93796,                0.47157,                  1.023,                0.95453,                0.92669,                0.95569,                0.62289,                 1.1233,                0.47696,                 1.1743,               0.003631,               0.003631,               0.003631
                    195,                0.94194,                  0.472,                 1.0127,                0.96095,                0.91122,                0.94803,                0.62869,                 1.1166,                 0.4676,                 1.1689,               0.003598,               0.003598,               0.003598
                    196,                0.95327,                0.48015,                 1.0151,                0.97662,                0.90952,                0.94817,                0.61287,                 1.1165,                0.46411,                 1.1714,               0.003565,               0.003565,               0.003565
                    197,                0.93996,                0.47465,                 1.0072,                0.91116,                0.91469,                0.94901,                0.61859,                 1.0941,                0.46183,                 1.1646,               0.003532,               0.003532,               0.003532
                    198,                0.92939,                0.46667,                 1.0093,                0.95177,                0.94747,                0.96055,                0.59214,                 1.1212,                0.47057,                 1.1894,               0.003499,               0.003499,               0.003499
                    199,                0.92721,                0.47109,                  1.017,                0.94202,                 0.9242,                0.93739,                0.60313,                 1.0956,                 0.4796,                 1.1662,               0.003466,               0.003466,               0.003466
                    200,                0.93147,                0.46984,                 1.0098,                0.96729,                 0.9008,                0.95569,                0.61875,                  1.099,                0.47743,                 1.1682,               0.003433,               0.003433,               0.003433
                    201,                0.94653,                0.47278,                 1.0259,                0.94259,                0.92565,                0.96405,                0.60441,                 1.1228,                0.47873,                 1.1869,                 0.0034,                 0.0034,                 0.0034
                    202,                0.92253,                0.46761,                 1.0044,                0.92631,                0.94587,                0.96383,                0.61104,                 1.1334,                0.47217,                 1.1904,               0.003367,               0.003367,               0.003367
                    203,                0.90977,                0.46556,                 1.0028,                0.93498,                0.89946,                0.93795,                 0.5956,                  1.129,                0.47925,                  1.184,               0.003334,               0.003334,               0.003334
                    204,                0.92774,                 0.4721,                 1.0245,                0.91541,                0.95675,                0.95189,                0.61333,                 1.1143,                0.47215,                 1.1826,               0.003301,               0.003301,               0.003301
                    205,                0.91667,                0.46048,                 1.0033,                0.91335,                0.92476,                0.94555,                0.62152,                 1.0927,                0.47066,                 1.1614,               0.003268,               0.003268,               0.003268
                    206,                0.93488,                0.47212,                 1.0109,                0.90907,                0.93098,                0.93379,                0.60133,                 1.1132,                0.46854,                 1.1777,               0.003235,               0.003235,               0.003235
                    207,                0.91536,                0.46516,                 1.0049,                0.94045,                0.90825,                0.94805,                0.59341,                 1.1257,                0.46725,                 1.1857,               0.003202,               0.003202,               0.003202
                    208,                0.92407,                0.46517,                 1.0069,                0.91447,                 0.9217,                0.92523,                 0.6036,                 1.1134,                0.47099,                 1.1833,               0.003169,               0.003169,               0.003169
                    209,                0.91017,                0.45599,                 1.0021,                0.93638,                 0.9019,                0.93208,                0.59146,                 1.1377,                0.48625,                 1.1847,               0.003136,               0.003136,               0.003136
                    210,                0.93416,                0.46371,                 1.0124,                0.89955,                0.91033,                0.94099,                0.61262,                 1.1009,                0.47506,                 1.1713,               0.003103,               0.003103,               0.003103
                    211,                0.90516,                 0.4584,                 1.0217,                0.91472,                0.95267,                0.95426,                0.60321,                 1.1101,                0.47159,                 1.1759,                0.00307,                0.00307,                0.00307
                    212,                0.92367,                0.46707,                0.99801,                0.95765,                0.90073,                0.95646,                0.61948,                 1.1146,                0.47338,                 1.1661,               0.003037,               0.003037,               0.003037
                    213,                0.91168,                0.46234,                 1.0136,                0.95354,                0.94476,                0.96843,                0.63755,                 1.1124,                0.46618,                 1.1774,               0.003004,               0.003004,               0.003004
                    214,                0.92932,                0.46772,                 1.0141,                0.95419,                0.88089,                0.94071,                0.60563,                 1.1169,                0.47261,                 1.1773,               0.002971,               0.002971,               0.002971
                    215,                0.91726,                0.46061,                 1.0075,                0.94908,                0.95049,                0.96157,                 0.6302,                 1.1149,                0.47244,                 1.1757,               0.002938,               0.002938,               0.002938
                    216,                0.89926,                0.45675,                 1.0177,                0.94156,                0.95802,                0.96266,                0.59919,                   1.11,                0.47586,                 1.1776,               0.002905,               0.002905,               0.002905
                    217,                0.90898,                0.46198,                0.99842,                0.96218,                0.91808,                0.96537,                0.60613,                 1.1166,                0.47845,                 1.1767,               0.002872,               0.002872,               0.002872
                    218,                0.91754,                0.46247,                 1.0096,                0.94859,                0.86236,                0.92157,                0.59919,                 1.1052,                0.45803,                 1.1723,               0.002839,               0.002839,               0.002839
                    219,                0.90342,                0.45192,                0.99587,                0.95715,                0.93036,                0.95815,                0.60377,                 1.1072,                0.46636,                 1.1801,               0.002806,               0.002806,               0.002806
                    220,                0.87536,                0.44312,                0.98554,                0.94821,                0.92484,                0.95354,                0.59933,                 1.1081,                0.48005,                 1.1767,               0.002773,               0.002773,               0.002773
                    221,                0.90053,                0.45804,                  1.007,                0.95625,                0.92969,                0.95133,                0.59988,                 1.1081,                0.48192,                 1.1795,                0.00274,                0.00274,                0.00274
                    222,                0.90473,                0.45123,                 1.0031,                0.94721,                0.92846,                0.96152,                0.61595,                 1.0991,                0.47244,                 1.1634,               0.002707,               0.002707,               0.002707
                    223,                0.90476,                0.45828,                0.99728,                0.97465,                  0.918,                 0.9629,                0.62305,                 1.0962,                0.46661,                 1.1696,               0.002674,               0.002674,               0.002674
                    224,                0.90875,                0.45771,                 1.0004,                0.96152,                0.94654,                0.96764,                0.62813,                 1.1008,                0.46683,                 1.1672,               0.002641,               0.002641,               0.002641
                    225,                0.89187,                0.45245,                 1.0058,                0.95471,                0.95216,                0.96462,                0.62267,                 1.1006,                0.47327,                 1.1645,               0.002608,               0.002608,               0.002608
                    226,                0.90553,                0.45416,                 1.0006,                0.95579,                0.92607,                0.95654,                0.60952,                 1.0962,                0.46964,                  1.172,               0.002575,               0.002575,               0.002575
                    227,                0.88995,                 0.4544,                 1.0043,                0.94977,                0.92167,                0.95973,                 0.6184,                 1.1054,                 0.4716,                 1.1718,               0.002542,               0.002542,               0.002542
                    228,                0.91092,                0.45908,                 1.0053,                0.97126,                0.91229,                0.96353,                0.60895,                 1.1017,                 0.4638,                   1.18,               0.002509,               0.002509,               0.002509
                    229,                0.92629,                 0.4645,                  1.007,                0.94119,                 0.9605,                 0.9625,                0.61973,                 1.0939,                0.45967,                 1.1726,               0.002476,               0.002476,               0.002476
                    230,                0.90903,                0.45453,                 1.0075,                 0.9858,                0.93459,                0.97102,                0.60804,                 1.0986,                0.46368,                 1.1748,               0.002443,               0.002443,               0.002443
                    231,                0.88815,                0.44517,                0.99075,                0.95849,                0.94687,                 0.9559,                 0.6157,                 1.1064,                0.47027,                 1.1775,                0.00241,                0.00241,                0.00241
                    232,                0.89333,                0.44907,                 1.0027,                0.92919,                0.95441,                0.94144,                0.60188,                 1.0964,                0.46379,                 1.1689,               0.002377,               0.002377,               0.002377
                    233,                0.89404,                0.45283,                0.99805,                0.96116,                 0.9289,                0.95635,                 0.6214,                 1.1116,                0.46709,                 1.1632,               0.002344,               0.002344,               0.002344
                    234,                0.88693,                0.44277,                0.99796,                0.96927,                0.92623,                0.96537,                0.61081,                 1.1158,                0.46644,                 1.1734,               0.002311,               0.002311,               0.002311
                    235,                0.89114,                0.44086,                0.98016,                0.97222,                 0.9168,                0.95012,                0.61374,                 1.1118,                0.46525,                 1.1832,               0.002278,               0.002278,               0.002278
                    236,                 0.8848,                0.44965,                0.99614,                0.95138,                0.93655,                0.96028,                0.61179,                 1.1148,                0.47078,                 1.1958,               0.002245,               0.002245,               0.002245
                    237,                0.90673,                0.45506,                0.99028,                 0.9095,                0.95681,                0.96376,                0.60446,                 1.1112,                 0.4745,                 1.1873,               0.002212,               0.002212,               0.002212
                    238,                0.89317,                0.44721,                 1.0015,                0.94608,                0.95745,                0.96417,                0.61199,                 1.1075,                0.46507,                 1.1855,               0.002179,               0.002179,               0.002179
                    239,                0.90819,                0.45514,                0.99198,                0.94406,                0.95712,                0.96833,                0.61973,                 1.1044,                0.46379,                 1.1797,               0.002146,               0.002146,               0.002146
                    240,                0.90013,                0.44707,                 1.0009,                0.97227,                0.95194,                0.97022,                0.62832,                  1.096,                0.45234,                 1.1745,               0.002113,               0.002113,               0.002113
                    241,                0.88751,                0.44592,                 1.0009,                0.97355,                0.92826,                0.95245,                0.60736,                 1.1183,                0.45875,                 1.1844,                0.00208,                0.00208,                0.00208
                    242,                0.89929,                0.44822,                0.99555,                0.93767,                0.92136,                0.95366,                0.60166,                 1.1039,                0.45247,                  1.172,               0.002047,               0.002047,               0.002047
                    243,                0.89048,                0.44352,                 0.9912,                0.95777,                0.94434,                0.96087,                0.60093,                 1.1088,                0.45685,                 1.1761,               0.002014,               0.002014,               0.002014
                    244,                0.88208,                0.44598,                 1.0011,                0.95543,                0.92424,                0.95858,                0.62576,                 1.1002,                0.45843,                 1.1717,               0.001981,               0.001981,               0.001981
                    245,                0.89941,                0.44994,                0.98762,                0.95989,                0.95278,                0.96618,                 0.6292,                 1.0923,                0.46075,                 1.1699,               0.001948,               0.001948,               0.001948
                    246,                0.89419,                0.44401,                0.99534,                0.95937,                0.93035,                 0.9646,                0.61959,                 1.1014,                0.45982,                 1.1753,               0.001915,               0.001915,               0.001915
                    247,                 0.8827,                0.44145,                0.98506,                0.94157,                0.95351,                0.96599,                0.61183,                 1.1042,                0.45967,                 1.1776,               0.001882,               0.001882,               0.001882
                    248,                0.89642,                0.43972,                0.98821,                0.95682,                0.94885,                 0.9649,                0.61748,                 1.1099,                0.46301,                  1.182,               0.001849,               0.001849,               0.001849
                    249,                0.88022,                0.44842,                0.99584,                0.96119,                 0.9223,                0.96133,                0.61716,                 1.1154,                0.46545,                 1.1898,               0.001816,               0.001816,               0.001816
                    250,                0.88314,                0.44152,                0.99072,                0.97631,                0.94631,                0.97003,                0.61768,                 1.1066,                0.46336,                 1.1804,               0.001783,               0.001783,               0.001783
                    251,                0.86748,                0.43346,                0.97799,                 0.9533,                0.93088,                0.96708,                0.62473,                 1.1014,                0.45912,                 1.1762,                0.00175,                0.00175,                0.00175
                    252,                0.89606,                0.44472,                0.98549,                0.95718,                  0.944,                0.96353,                0.62135,                 1.0973,                0.46344,                 1.1783,               0.001717,               0.001717,               0.001717
                    253,                0.87206,                0.43955,                0.98877,                0.95877,                0.94385,                0.96766,                0.61882,                 1.1058,                0.46264,                 1.1752,               0.001684,               0.001684,               0.001684
                    254,                0.86876,                0.43743,                0.99033,                0.96098,                0.94594,                0.95666,                0.62346,                 1.1056,                 0.4613,                 1.1756,               0.001651,               0.001651,               0.001651
                    255,                 0.8866,                0.44103,                0.99058,                  0.957,                0.94343,                0.96068,                0.62318,                 1.1113,                0.46715,                 1.1728,               0.001618,               0.001618,               0.001618
                    256,                0.88763,                0.44616,                 0.9835,                0.96378,                0.94834,                0.96397,                0.62109,                 1.1142,                0.46661,                 1.1772,               0.001585,               0.001585,               0.001585
                    257,                0.88099,                0.43964,                0.98332,                0.96444,                 0.9419,                0.96683,                0.61459,                 1.1107,                0.46396,                 1.1764,               0.001552,               0.001552,               0.001552
                    258,                0.86452,                0.43582,                0.97892,                0.94286,                0.93031,                0.94799,                0.60622,                 1.1118,                0.46517,                 1.1827,               0.001519,               0.001519,               0.001519
                    259,                0.85551,                0.43256,                0.98848,                0.95849,                 0.9477,                0.95958,                0.61181,                 1.1046,                0.46427,                 1.1829,               0.001486,               0.001486,               0.001486
                    260,                0.85238,                0.42469,                0.97005,                  0.932,                0.93416,                0.94758,                0.61679,                 1.0948,                0.46174,                 1.1723,               0.001453,               0.001453,               0.001453
                    261,                0.87481,                0.43196,                0.98802,                0.95351,                0.93121,                0.94483,                0.62145,                 1.0966,                0.45838,                 1.1663,                0.00142,                0.00142,                0.00142
                    262,                0.87994,                0.43744,                0.98584,                0.96111,                0.92713,                0.94569,                0.61378,                 1.1076,                0.46239,                 1.1801,               0.001387,               0.001387,               0.001387
                    263,                0.85428,                0.42825,                0.98021,                0.95963,                0.91865,                0.94631,                0.61764,                 1.0962,                0.45607,                 1.1729,               0.001354,               0.001354,               0.001354
                    264,                0.90595,                0.44906,                0.98805,                0.95444,                0.92557,                0.95318,                0.61245,                 1.0965,                0.45228,                 1.1748,               0.001321,               0.001321,               0.001321
                    265,                0.87576,                0.44026,                0.99075,                0.97985,                0.92613,                0.96379,                0.62263,                 1.1077,                0.45335,                 1.1846,               0.001288,               0.001288,               0.001288
                    266,                0.86796,                0.43502,                0.99145,                0.97764,                0.92761,                  0.957,                0.61106,                 1.0996,                0.45009,                 1.1823,               0.001255,               0.001255,               0.001255
                    267,                0.87804,                0.43561,                0.98752,                0.96128,                0.93756,                0.96939,                0.62138,                  1.102,                0.45366,                 1.1819,               0.001222,               0.001222,               0.001222
                    268,                0.86214,                0.42988,                0.97366,                0.96443,                0.93824,                0.96399,                 0.6234,                 1.1036,                0.45571,                 1.1802,               0.001189,               0.001189,               0.001189
                    269,                0.84779,                0.42791,                0.98402,                0.95844,                0.95322,                0.96643,                0.61917,                 1.1008,                0.45848,                   1.18,               0.001156,               0.001156,               0.001156
                    270,                0.85416,                0.43187,                0.98219,                0.95994,                0.95013,                0.95605,                0.61977,                 1.1017,                0.45979,                 1.1793,               0.001123,               0.001123,               0.001123
                    271,                 0.8543,                0.43062,                0.98442,                0.95819,                0.95227,                0.95965,                0.62795,                 1.0998,                0.45557,                 1.1789,                0.00109,                0.00109,                0.00109
                    272,                0.85097,                0.42332,                0.98202,                0.96535,                0.94065,                0.95785,                0.62488,                 1.0982,                0.45001,                 1.1729,               0.001057,               0.001057,               0.001057
                    273,                0.86244,                0.42769,                0.97334,                0.96076,                0.94374,                0.96057,                0.63046,                 1.1008,                0.45154,                 1.1776,               0.001024,               0.001024,               0.001024
                    274,                0.87655,                0.43435,                 0.9865,                 0.9636,                0.94824,                0.95894,                 0.6279,                 1.0962,                0.45129,                 1.1748,               0.000991,               0.000991,               0.000991
                    275,                0.86056,                0.42738,                0.98584,                0.96689,                0.93083,                0.95793,                0.62722,                 1.1002,                0.45393,                 1.1771,               0.000958,               0.000958,               0.000958
                    276,                 0.8515,                0.42794,                0.97698,                0.94413,                 0.9408,                 0.9553,                0.61533,                 1.1053,                0.45315,                 1.1788,               0.000925,               0.000925,               0.000925
                    277,                0.86379,                0.43033,                0.98225,                0.95984,                0.94541,                0.95532,                 0.6219,                 1.1074,                0.45506,                 1.1798,               0.000892,               0.000892,               0.000892
                    278,                0.84256,                0.42398,                0.97429,                0.95876,                0.95014,                0.95852,                0.62665,                 1.0961,                0.45211,                 1.1778,               0.000859,               0.000859,               0.000859
                    279,                0.84438,                0.41842,                0.97343,                0.95805,                 0.9458,                0.95718,                0.61817,                 1.0961,                0.44748,                 1.1725,               0.000826,               0.000826,               0.000826
                    280,                0.85469,                0.42482,                0.97423,                0.95839,                0.95239,                0.96043,                0.62995,                 1.0903,                 0.4475,                 1.1683,               0.000793,               0.000793,               0.000793
                    281,                0.86511,                0.43279,                0.98172,                0.96531,                0.94509,                0.95554,                0.61618,                 1.0971,                 0.4552,                 1.1723,                0.00076,                0.00076,                0.00076
                    282,                0.84591,                0.41896,                0.97212,                0.96348,                0.94662,                 0.9583,                 0.6163,                 1.1056,                0.46019,                 1.1776,               0.000727,               0.000727,               0.000727
                    283,                0.85571,                0.42836,                0.97845,                0.96349,                 0.9466,                 0.9608,                0.61213,                 1.1048,                0.45612,                  1.177,               0.000694,               0.000694,               0.000694
                    284,                0.84816,                0.42158,                0.96615,                0.96032,                0.94847,                0.95407,                0.61669,                 1.1057,                 0.4584,                  1.176,               0.000661,               0.000661,               0.000661
                    285,                0.84659,                0.42672,                0.96775,                0.96032,                0.94898,                 0.9568,                0.61764,                 1.1077,                0.45951,                 1.1823,               0.000628,               0.000628,               0.000628
                    286,                0.84004,                0.41816,                0.97181,                0.96116,                0.94871,                0.95637,                0.61422,                 1.1123,                0.46042,                 1.1845,               0.000595,               0.000595,               0.000595
                    287,                0.86281,                0.43023,                0.97574,                0.96073,                0.95066,                 0.9601,                0.61301,                 1.1059,                0.45879,                 1.1804,               0.000562,               0.000562,               0.000562
                    288,                0.83509,                0.41836,                0.97517,                0.95807,                0.94924,                0.95702,                0.62299,                 1.1077,                0.46053,                  1.181,               0.000529,               0.000529,               0.000529
                    289,                0.85557,                0.42352,                0.98043,                0.96012,                0.95068,                0.96076,                0.61496,                 1.1085,                0.45502,                 1.1794,               0.000496,               0.000496,               0.000496
                    290,                0.84509,                0.42068,                0.97182,                 0.9533,                 0.9528,                0.96535,                0.62763,                 1.1052,                0.45952,                 1.1753,               0.000463,               0.000463,               0.000463
                    291,                0.82672,                0.39672,                0.97629,                0.95816,                0.94695,                0.95976,                0.63382,                 1.0903,                0.45293,                 1.1692,                0.00043,                0.00043,                0.00043
                    292,                 0.8193,                0.39078,                0.97935,                0.96072,                0.95086,                0.95715,                0.62456,                 1.0976,                0.45815,                 1.1806,               0.000397,               0.000397,               0.000397
                    293,                0.79976,                0.37872,                 0.9718,                0.94629,                0.95638,                0.96131,                0.61579,                 1.1054,                0.46039,                 1.1856,               0.000364,               0.000364,               0.000364
                    294,                0.80196,                0.38598,                0.97308,                 0.9405,                0.95475,                0.96044,                0.62909,                 1.0972,                0.45911,                 1.1742,               0.000331,               0.000331,               0.000331
                    295,                0.80474,                0.38004,                0.96847,                0.96015,                0.93607,                0.95927,                0.62477,                 1.0951,                0.45685,                 1.1773,               0.000298,               0.000298,               0.000298
                    296,                0.79386,                0.37924,                0.96305,                0.95915,                 0.9497,                0.96631,                0.62668,                 1.0978,                0.45855,                  1.181,               0.000265,               0.000265,               0.000265
                    297,                0.79854,                0.37964,                0.95992,                0.96162,                0.94847,                 0.9585,                0.62371,                 1.0945,                0.45909,                 1.1778,               0.000232,               0.000232,               0.000232
                    298,                0.79285,                0.37552,                0.96408,                0.96439,                0.94759,                0.96128,                0.61869,                 1.0946,                0.45519,                  1.176,               0.000199,               0.000199,               0.000199
                    299,                0.79278,                0.37619,                0.96505,                0.96411,                0.94732,                 0.9583,                0.62035,                 1.0922,                0.45607,                 1.1756,               0.000166,               0.000166,               0.000166
                    300,                0.79762,                0.37585,                 0.9706,                0.96365,                0.95096,                0.96168,                0.63582,                 1.0911,                0.45532,                 1.1725,               0.000133,               0.000133,               0.000133
